이름,주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고
덕포백양공원,부산광역시 사상구 덕포동 776-1,4,0:00,24:00,,,,,
덕포백양공원,부산광역시 사상구 덕포동 776-1,5,0:00,24:00,,,,,
덕포백양공원,부산광역시 사상구 덕포동 776-1,6,0:00,24:00,,,,,
덕포체육공원,부산광역시 사상구 덕포동 763,0,0:00,24:00,,,,,
덕포체육공원,부산광역시 사상구 덕포동 763,1,0:00,24:00,,,,,
덕포체육공원,부산광역시 사상구 덕포동 763,2,0:00,24:00,,,,,
덕포체육공원,부산광역시 사상구 덕포동 763,3,0:00,24:00,,,,,
덕포체육공원,부산광역시 사상구 덕포동 763,4,0:00,24:00,,,,,
덕포체육공원,부산광역시 사상구 덕포동 763,5,0:00,24:00,,,,,
덕포체육공원,부산광역시 사상구 덕포동 763,6,0:00,24:00,,,,,
도담공원,부산광역시 강서구 명지동 3242-4,0,0:00,24:00,,,,,
도담공원,부산광역시 강서구 명지동 3242-4,1,0:00,24:00,,,,,
도담공원,부산광역시 강서구 명지동 3242-4,2,0:00,24:00,,,,,
도담공원,부산광역시 강서구 명지동 3242-4,3,0:00,24:00,,,,,
도담공원,부산광역시 강서구 명지동 3242-4,4,0:00,24:00,,,,,
도담공원,부산광역시 강서구 명지동 3242-4,5,0:00,24:00,,,,,
도담공원,부산광역시 강서구 명지동 3242-4,6,0:00,24:00,,,,,
도담공원,부산광역시 사상구 엄궁동 683-4,0,0:00,24:00,,,,,
도담공원,부산광역시 사상구 엄궁동 683-4,1,0:00,24:00,,,,,
도담공원,부산광역시 사상구 엄궁동 683-4,2,0:00,24:00,,,,,
도담공원,부산광역시 사상구 엄궁동 683-4,3,0:00,24:00,,,,,
도담공원,부산광역시 사상구 엄궁동 683-4,4,0:00,24:00,,,,,
도담공원,부산광역시 사상구 엄궁동 683-4,5,0:00,24:00,,,,,
도담공원,부산광역시 사상구 엄궁동 683-4,6,0:00,24:00,,,,,
도담공원,부산광역시 해운대구 우동 933-54,0,0:00,24:00,,,,,
도담공원,부산광역시 해운대구 우동 933-54,1,0:00,24:00,,,,,
도담공원,부산광역시 해운대구 우동 933-54,2,0:00,24:00,,,,,
도담공원,부산광역시 해운대구 우동 933-54,3,0:00,24:00,,,,,
도담공원,부산광역시 해운대구 우동 933-54,4,0:00,24:00,,,,,
도담공원,부산광역시 해운대구 우동 933-54,5,0:00,24:00,,,,,
도담공원,부산광역시 해운대구 우동 933-54,6,0:00,24:00,,,,,
도라지공원,부산광역시 기장군 기장읍 청강리 149,0,0:00,24:00,,,,,
도라지공원,부산광역시 기장군 기장읍 청강리 149,1,0:00,24:00,,,,,
도라지공원,부산광역시 기장군 기장읍 청강리 149,2,0:00,24:00,,,,,
도라지공원,부산광역시 기장군 기장읍 청강리 149,3,0:00,24:00,,,,,
도라지공원,부산광역시 기장군 기장읍 청강리 149,4,0:00,24:00,,,,,
도라지공원,부산광역시 기장군 기장읍 청강리 149,5,0:00,24:00,,,,,
도라지공원,부산광역시 기장군 기장읍 청강리 149,6,0:00,24:00,,,,,
도모헌,부산광역시 수영구 황령산로7번길 60,0,0:00,24:00,,,,,
도모헌,부산광역시 수영구 황령산로7번길 60,1,0:00,24:00,,,,,
도모헌,부산광역시 수영구 황령산로7번길 60,2,0:00,24:00,,,,,
도모헌,부산광역시 수영구 황령산로7번길 60,3,0:00,24:00,,,,,
도모헌,부산광역시 수영구 황령산로7번길 60,4,0:00,24:00,,,,,
도모헌,부산광역시 수영구 황령산로7번길 60,5,0:00,24:00,,,,,
도모헌,부산광역시 수영구 황령산로7번길 60,6,0:00,24:00,,,,,
도요새공원,부산광역시 강서구 명지동 3604-4,0,0:00,24:00,,,,,
도요새공원,부산광역시 강서구 명지동 3604-4,1,0:00,24:00,,,,,
도요새공원,부산광역시 강서구 명지동 3604-4,2,0:00,24:00,,,,,
도요새공원,부산광역시 강서구 명지동 3604-4,3,0:00,24:00,,,,,
도요새공원,부산광역시 강서구 명지동 3604-4,4,0:00,24:00,,,,,
도요새공원,부산광역시 강서구 명지동 3604-4,5,0:00,24:00,,,,,
도요새공원,부산광역시 강서구 명지동 3604-4,6,0:00,24:00,,,,,
돌산공원,부산광역시 부산진구 전포동 산 65-3,0,0:00,24:00,,,,,
돌산공원,부산광역시 부산진구 전포동 산 65-3,1,0:00,24:00,,,,,
돌산공원,부산광역시 부산진구 전포동 산 65-3,2,0:00,24:00,,,,,
돌산공원,부산광역시 부산진구 전포동 산 65-3,3,0:00,24:00,,,,,
돌산공원,부산광역시 부산진구 전포동 산 65-3,4,0:00,24:00,,,,,
돌산공원,부산광역시 부산진구 전포동 산 65-3,5,0:00,24:00,,,,,
돌산공원,부산광역시 부산진구 전포동 산 65-3,6,0:00,24:00,,,,,
동구래공원,부산광역시 기장군 정관읍 달산리 1208,0,0:00,24:00,,,,,
동구래공원,부산광역시 기장군 정관읍 달산리 1208,1,0:00,24:00,,,,,
동구래공원,부산광역시 기장군 정관읍 달산리 1208,2,0:00,24:00,,,,,
동구래공원,부산광역시 기장군 정관읍 달산리 1208,3,0:00,24:00,,,,,
동구래공원,부산광역시 기장군 정관읍 달산리 1208,4,0:00,24:00,,,,,
동구래공원,부산광역시 기장군 정관읍 달산리 1208,5,0:00,24:00,,,,,
동구래공원,부산광역시 기장군 정관읍 달산리 1208,6,0:00,24:00,,,,,
동그라미공원,부산광역시 기장군 정관읍 용수리 1320,0,0:00,24:00,,,,,
동그라미공원,부산광역시 기장군 정관읍 용수리 1320,1,0:00,24:00,,,,,
동그라미공원,부산광역시 기장군 정관읍 용수리 1320,2,0:00,24:00,,,,,
동그라미공원,부산광역시 기장군 정관읍 용수리 1320,3,0:00,24:00,,,,,
동그라미공원,부산광역시 기장군 정관읍 용수리 1320,4,0:00,24:00,,,,,
동그라미공원,부산광역시 기장군 정관읍 용수리 1320,5,0:00,24:00,,,,,
동그라미공원,부산광역시 기장군 정관읍 용수리 1320,6,0:00,24:00,,,,,
동대공원,부산광역시 금정구 회동동 558,0,0:00,24:00,,,,,
동대공원,부산광역시 금정구 회동동 558,1,0:00,24:00,,,,,
동대공원,부산광역시 금정구 회동동 558,2,0:00,24:00,,,,,
동대공원,부산광역시 금정구 회동동 558,3,0:00,24:00,,,,,
동대공원,부산광역시 금정구 회동동 558,4,0:00,24:00,,,,,
동대공원,부산광역시 금정구 회동동 558,5,0:00,24:00,,,,,
동대공원,부산광역시 금정구 회동동 558,6,0:00,24:00,,,,,
동래사적공원,부산광역시 동래구 명륜동 137-4,0,0:00,24:00,,,,,
동래사적공원,부산광역시 동래구 명륜동 137-4,1,0:00,24:00,,,,,
동래사적공원,부산광역시 동래구 명륜동 137-4,2,0:00,24:00,,,,,
동래사적공원,부산광역시 동래구 명륜동 137-4,3,0:00,24:00,,,,,
동래사적공원,부산광역시 동래구 명륜동 137-4,4,0:00,24:00,,,,,
동래사적공원,부산광역시 동래구 명륜동 137-4,5,0:00,24:00,,,,,
동래사적공원,부산광역시 동래구 명륜동 137-4,6,0:00,24:00,,,,,
동래읍성,부산 동래구 명륜동 산48-2,0,0:00,24:00,,,,,
동래읍성,부산 동래구 명륜동 산48-2,1,0:00,24:00,,,,,
동래읍성,부산 동래구 명륜동 산48-2,2,0:00,24:00,,,,,
동래읍성,부산 동래구 명륜동 산48-2,3,0:00,24:00,,,,,
동래읍성,부산 동래구 명륜동 산48-2,4,0:00,24:00,,,,,
동래읍성,부산 동래구 명륜동 산48-2,5,0:00,24:00,,,,,
동래읍성,부산 동래구 명륜동 산48-2,6,0:00,24:00,,,,,
동래-해운대공원,부산광역시 해운대구 우동 993-31,0,0:00,24:00,,,,,
동래-해운대공원,부산광역시 해운대구 우동 993-31,1,0:00,24:00,,,,,
동래-해운대공원,부산광역시 해운대구 우동 993-31,2,0:00,24:00,,,,,
동래-해운대공원,부산광역시 해운대구 우동 993-31,3,0:00,24:00,,,,,
동래-해운대공원,부산광역시 해운대구 우동 993-31,4,0:00,24:00,,,,,
동래-해운대공원,부산광역시 해운대구 우동 993-31,5,0:00,24:00,,,,,
동래-해운대공원,부산광역시 해운대구 우동 993-31,6,0:00,24:00,,,,,
동래향교,부산광역시 동래구 명륜동 235,0,0:00,24:00,,,,,
동래향교,부산광역시 동래구 명륜동 235,1,0:00,24:00,,,,,
동래향교,부산광역시 동래구 명륜동 235,2,0:00,24:00,,,,,
동래향교,부산광역시 동래구 명륜동 235,3,0:00,24:00,,,,,
동래향교,부산광역시 동래구 명륜동 235,4,0:00,24:00,,,,,
동래향교,부산광역시 동래구 명륜동 235,5,0:00,24:00,,,,,
동래향교,부산광역시 동래구 명륜동 235,6,0:00,24:00,,,,,
동백공원,부산광역시 해운대구 우동710-3,0,0:00,24:00,,,,,
동백공원,부산광역시 해운대구 우동710-3,1,0:00,24:00,,,,,
동백공원,부산광역시 해운대구 우동710-3,2,0:00,24:00,,,,,
동백공원,부산광역시 해운대구 우동710-3,3,0:00,24:00,,,,,
동백공원,부산광역시 해운대구 우동710-3,4,0:00,24:00,,,,,
동백공원,부산광역시 해운대구 우동710-3,5,0:00,24:00,,,,,
동백공원,부산광역시 해운대구 우동710-3,6,0:00,24:00,,,,,
동백섬,부산광역시 해운대구 우동 710-1,0,0:00,24:00,,,,,
동백섬,부산광역시 해운대구 우동 710-1,1,0:00,24:00,,,,,
동백섬,부산광역시 해운대구 우동 710-1,2,0:00,24:00,,,,,
동백섬,부산광역시 해운대구 우동 710-1,3,0:00,24:00,,,,,
동백섬,부산광역시 해운대구 우동 710-1,4,0:00,24:00,,,,,
동백섬,부산광역시 해운대구 우동 710-1,5,0:00,24:00,,,,,
동백섬,부산광역시 해운대구 우동 710-1,6,0:00,24:00,,,,,
동부근린공원,부산광역시 기장군 기장읍 동부리 428,0,0:00,24:00,,,,,
동부근린공원,부산광역시 기장군 기장읍 동부리 428,1,0:00,24:00,,,,,
동부근린공원,부산광역시 기장군 기장읍 동부리 428,2,0:00,24:00,,,,,
동부근린공원,부산광역시 기장군 기장읍 동부리 428,3,0:00,24:00,,,,,
동부근린공원,부산광역시 기장군 기장읍 동부리 428,4,0:00,24:00,,,,,
동부근린공원,부산광역시 기장군 기장읍 동부리 428,5,0:00,24:00,,,,,
동부근린공원,부산광역시 기장군 기장읍 동부리 428,6,0:00,24:00,,,,,
동삼공원,부산광역시 영도구 동삼동 510-28,0,0:00,24:00,,,,,
동삼공원,부산광역시 영도구 동삼동 510-28,1,0:00,24:00,,,,,
동삼공원,부산광역시 영도구 동삼동 510-28,2,0:00,24:00,,,,,
동삼공원,부산광역시 영도구 동삼동 510-28,3,0:00,24:00,,,,,
동삼공원,부산광역시 영도구 동삼동 510-28,4,0:00,24:00,,,,,
동삼공원,부산광역시 영도구 동삼동 510-28,5,0:00,24:00,,,,,
동삼공원,부산광역시 영도구 동삼동 510-28,6,0:00,24:00,,,,,
동삼동패총전시관,부산광역시 영도구 동삼동 749-8,0,9:00,18:00,,,,,
동삼동패총전시관,부산광역시 영도구 동삼동 749-8,1,,,,,,TRUE,
동삼동패총전시관,부산광역시 영도구 동삼동 749-8,2,9:00,18:00,,,,,
동삼동패총전시관,부산광역시 영도구 동삼동 749-8,3,9:00,18:00,,,,,
동삼동패총전시관,부산광역시 영도구 동삼동 749-8,4,9:00,18:00,,,,,
동삼동패총전시관,부산광역시 영도구 동삼동 749-8,5,9:00,18:00,,,,,
동삼동패총전시관,부산광역시 영도구 동삼동 749-8,6,9:00,18:00,,,,,
동삼혁신지구공원,부산광역시 영도구 동삼동 1163,0,0:00,24:00,,,,,
동삼혁신지구공원,부산광역시 영도구 동삼동 1163,1,0:00,24:00,,,,,
동삼혁신지구공원,부산광역시 영도구 동삼동 1163,2,0:00,24:00,,,,,
동삼혁신지구공원,부산광역시 영도구 동삼동 1163,3,0:00,24:00,,,,,
동삼혁신지구공원,부산광역시 영도구 동삼동 1163,4,0:00,24:00,,,,,
동삼혁신지구공원,부산광역시 영도구 동삼동 1163,5,0:00,24:00,,,,,
동삼혁신지구공원,부산광역시 영도구 동삼동 1163,6,0:00,24:00,,,,,
동심공원,부산광역시 북구 만덕동 872-3,0,0:00,24:00,,,,,
동심공원,부산광역시 북구 만덕동 872-3,1,0:00,24:00,,,,,
동심공원,부산광역시 북구 만덕동 872-3,2,0:00,24:00,,,,,
동심공원,부산광역시 북구 만덕동 872-3,3,0:00,24:00,,,,,
동심공원,부산광역시 북구 만덕동 872-3,4,0:00,24:00,,,,,
동심공원,부산광역시 북구 만덕동 872-3,5,0:00,24:00,,,,,
동심공원,부산광역시 북구 만덕동 872-3,6,0:00,24:00,,,,,
동심초공원,부산광역시 북구 만덕동 925-2,0,0:00,24:00,,,,,
동심초공원,부산광역시 북구 만덕동 925-2,1,0:00,24:00,,,,,
동심초공원,부산광역시 북구 만덕동 925-2,2,0:00,24:00,,,,,
동심초공원,부산광역시 북구 만덕동 925-2,3,0:00,24:00,,,,,
동심초공원,부산광역시 북구 만덕동 925-2,4,0:00,24:00,,,,,
동심초공원,부산광역시 북구 만덕동 925-2,5,0:00,24:00,,,,,
동심초공원,부산광역시 북구 만덕동 925-2,6,0:00,24:00,,,,,
동아대학교 석당미술관,부산광역시 서구 부민동2가 1,0,9:30,17:00,,,16:30,,
동아대학교 석당미술관,부산광역시 서구 부민동2가 1,1,,,,,,TRUE,
동아대학교 석당미술관,부산광역시 서구 부민동2가 1,2,9:30,17:00,,,16:30,,
동아대학교 석당미술관,부산광역시 서구 부민동2가 1,3,9:30,17:00,,,16:30,,
동아대학교 석당미술관,부산광역시 서구 부민동2가 1,4,9:30,17:00,,,16:30,,
동아대학교 석당미술관,부산광역시 서구 부민동2가 1,5,9:30,17:00,,,16:30,,
동아대학교 석당미술관,부산광역시 서구 부민동2가 1,6,9:30,17:00,,,16:30,,
동아대학교 석당박물관,부산광역시 서구 부민동2가 1,0,9:30,17:00,,,16:30,,
동아대학교 석당박물관,부산광역시 서구 부민동2가 1,1,,,,,,TRUE,
동아대학교 석당박물관,부산광역시 서구 부민동2가 1,2,9:30,17:00,,,16:30,,
동아대학교 석당박물관,부산광역시 서구 부민동2가 1,3,9:30,17:00,,,16:30,,
동아대학교 석당박물관,부산광역시 서구 부민동2가 1,4,9:30,17:00,,,16:30,,
동아대학교 석당박물관,부산광역시 서구 부민동2가 1,5,9:30,17:00,,,16:30,,
동아대학교 석당박물관,부산광역시 서구 부민동2가 1,6,9:30,17:00,,,16:30,,
동양어린이공원,부산광역시 부산진구 부암동 726,0,0:00,24:00,,,,,
동양어린이공원,부산광역시 부산진구 부암동 726,1,0:00,24:00,,,,,
동양어린이공원,부산광역시 부산진구 부암동 726,2,0:00,24:00,,,,,
동양어린이공원,부산광역시 부산진구 부암동 726,3,0:00,24:00,,,,,
동양어린이공원,부산광역시 부산진구 부암동 726,4,0:00,24:00,,,,,
동양어린이공원,부산광역시 부산진구 부암동 726,5,0:00,24:00,,,,,
동양어린이공원,부산광역시 부산진구 부암동 726,6,0:00,24:00,,,,,
동의대학교 박물관,부산광역시 부산진구 가야동 464-121,0,,,,,,TRUE,
동의대학교 박물관,부산광역시 부산진구 가야동 464-121,1,10:00,16:00,,,,,
동의대학교 박물관,부산광역시 부산진구 가야동 464-121,2,10:00,16:00,,,,,
동의대학교 박물관,부산광역시 부산진구 가야동 464-121,3,10:00,16:00,,,,,
동의대학교 박물관,부산광역시 부산진구 가야동 464-121,4,10:00,16:00,,,,,
동의대학교 박물관,부산광역시 부산진구 가야동 464-121,5,10:00,16:00,,,,,
동의대학교 박물관,부산광역시 부산진구 가야동 464-121,6,,,,,,TRUE,
동천문화공원,부산광역시 남구 문현동 1227-1,0,0:00,24:00,,,,,
동천문화공원,부산광역시 남구 문현동 1227-1,1,0:00,24:00,,,,,
동천문화공원,부산광역시 남구 문현동 1227-1,2,0:00,24:00,,,,,
동천문화공원,부산광역시 남구 문현동 1227-1,3,0:00,24:00,,,,,
동천문화공원,부산광역시 남구 문현동 1227-1,4,0:00,24:00,,,,,
동천문화공원,부산광역시 남구 문현동 1227-1,5,0:00,24:00,,,,,
동천문화공원,부산광역시 남구 문현동 1227-1,6,0:00,24:00,,,,,
동해공원,부산광역시 기장군 기장읍 동부리 376-6,0,0:00,24:00,,,,,
동해공원,부산광역시 기장군 기장읍 동부리 376-6,1,0:00,24:00,,,,,
동해공원,부산광역시 기장군 기장읍 동부리 376-6,2,0:00,24:00,,,,,
동해공원,부산광역시 기장군 기장읍 동부리 376-6,3,0:00,24:00,,,,,
동해공원,부산광역시 기장군 기장읍 동부리 376-6,4,0:00,24:00,,,,,
동해공원,부산광역시 기장군 기장읍 동부리 376-6,5,0:00,24:00,,,,,
동해공원,부산광역시 기장군 기장읍 동부리 376-6,6,0:00,24:00,,,,,
돛단배공원,부산광역시 강서구 명지동 3577-1,0,0:00,24:00,,,,,
돛단배공원,부산광역시 강서구 명지동 3577-1,1,0:00,24:00,,,,,
돛단배공원,부산광역시 강서구 명지동 3577-1,2,0:00,24:00,,,,,
돛단배공원,부산광역시 강서구 명지동 3577-1,3,0:00,24:00,,,,,
돛단배공원,부산광역시 강서구 명지동 3577-1,4,0:00,24:00,,,,,
돛단배공원,부산광역시 강서구 명지동 3577-1,5,0:00,24:00,,,,,
돛단배공원,부산광역시 강서구 명지동 3577-1,6,0:00,24:00,,,,,
두루미공원,부산광역시 강서구 명지동 3455-5,0,0:00,24:00,,,,,
두루미공원,부산광역시 강서구 명지동 3455-5,1,0:00,24:00,,,,,
두루미공원,부산광역시 강서구 명지동 3455-5,2,0:00,24:00,,,,,
두루미공원,부산광역시 강서구 명지동 3455-5,3,0:00,24:00,,,,,
두루미공원,부산광역시 강서구 명지동 3455-5,4,0:00,24:00,,,,,
두루미공원,부산광역시 강서구 명지동 3455-5,5,0:00,24:00,,,,,
두루미공원,부산광역시 강서구 명지동 3455-5,6,0:00,24:00,,,,,
두명소공원,부산광역시 기장군 정관읍 두명리 254-28,0,0:00,24:00,,,,,
두명소공원,부산광역시 기장군 정관읍 두명리 254-28,1,0:00,24:00,,,,,
두명소공원,부산광역시 기장군 정관읍 두명리 254-28,2,0:00,24:00,,,,,
두명소공원,부산광역시 기장군 정관읍 두명리 254-28,3,0:00,24:00,,,,,
두명소공원,부산광역시 기장군 정관읍 두명리 254-28,4,0:00,24:00,,,,,
두명소공원,부산광역시 기장군 정관읍 두명리 254-28,5,0:00,24:00,,,,,
두명소공원,부산광역시 기장군 정관읍 두명리 254-28,6,0:00,24:00,,,,,
두송공원,부산광역시 사하구 다대동 94-3,0,0:00,24:00,,,,,
두송공원,부산광역시 사하구 다대동 94-3,1,0:00,24:00,,,,,
두송공원,부산광역시 사하구 다대동 94-3,2,0:00,24:00,,,,,
두송공원,부산광역시 사하구 다대동 94-3,3,0:00,24:00,,,,,
